新闻id,内容,时间,gold_risk_score,rule_risk_score,score_diff,gold_risk_label,rule_risk_label,label_match,gold_risk_types,rule_risk_types,gold_primary_risk_type,rule_primary_risk_type,primary_type_match,gold_reason,gold_confidence,gold_summary,标题,score_hack,score_fraud,score_regulatory,score_outage,score_stablecoin,score_liquidation,score_whale,score_volatility,score_team,score_solvency,score_infra,score_macro
8,Bitcoin价格高于最大痛苦点，交易者面临潜在挤压 Bitcoin价格高于最大痛苦点，交易者面临潜在挤压或回调。据CoinDesk报道，市场在75K位置上有大量持仓，可能导致价格回落至“最大痛苦”到期点。,2026-04-20 17:55:19,35.0,0.0,35.0,low,low,True,"[""异常行情波动风险""]",,异常行情波动风险,无明显风险,False,新闻提到比特币价格高于最大痛苦点，可能导致价格回落，存在潜在回调风险，但未涉及极端事件。,0.8,比特币价格高于最大痛苦点，交易者面临潜在挤压或回调风险。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,加密货币大户在关键平衡区附近准备出售 据CoinDesk报道，宏观驱动的ETF资金流入推动了价格上涨，但CryptoQuant数据显示，大型持有者正在关键平衡区附近准备出售。,2026-04-16 15:08:56,35.0,0.0,35.0,low,low,True,"[""大额转账 / 巨鲸行为风险""]",,大额转账 / 巨鲸行为风险,无明显风险,False,新闻提到大型持有者在关键平衡区附近准备出售，可能引发市场抛售压力，但未明确发生大规模抛售或异常波动。,0.7,加密货币大户在关键平衡区附近准备出售，可能影响市场。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,鲸鱼账户“pension-usdt.eth”在BTC和ETH空头头寸上浮亏超1.17亿美元 Onchain Lens在 X（原Twitter）表示，随着市场上涨，鲸鱼账户“pension-usdt.eth”在其BTC和ETH的3倍空头头寸上浮动亏损超过1.17亿美元。,2026-04-14 22:53:44,35.0,0.0,35.0,low,low,True,"[""爆仓 / 清算风险""]",,爆仓 / 清算风险,无明显风险,False,新闻描述鲸鱼账户在BTC和ETH空头头寸上出现大幅浮动亏损，可能面临爆仓或清算风险，但未明确发生实际损失或市场冲击。,0.8,鲸鱼账户在BTC和ETH空头头寸上浮动亏损超1.17亿美元。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,市场 | Bitcoin 投资者预期价格下跌，市场恐慌情绪升温 STS Digital CEO Maxime Seiler 表示，Bitcoin 投资者在周末价格下跌近 4% 后，正为进一步下跌做准备。据 NS3 报道，Seiler 指出，认沽期权的交易溢价显著高于认购期权，反映出市场的恐慌情绪。,2026-04-13 23:33:27,35.0,0.0,35.0,low,low,True,"[""异常行情波动风险""]",,异常行情波动风险,无明显风险,False,新闻描述了比特币价格下跌和市场恐慌情绪升温，但未涉及极端事件或系统性冲击，风险程度较低。,0.85,比特币价格下跌引发市场恐慌，投资者预期进一步下跌。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,去中心化交易所市场份额变化：Kyber 领先 Kyber 在过去一年中以约 31% 的市场份额领跑以太坊去中心化交易所聚合器。据 NS3 报道，CowSwap 占据 22%，而 1inch 的市场份额从大约 30% 降至 15%。这些数据基于直接面向聚合器的交易量，不包括闪电贷交易。,2026-04-16 05:33:09,0.0,31.0,31.0,low,low,True,[],异常行情波动风险,无明显风险,异常行情波动风险,False,新闻仅报道去中心化交易所市场份额变化，属于普通行业动态，无明显负面风险信号。,0.95,Kyber 以 31% 市场份额领先以太坊 DEX 聚合器，CowSwap 占 22%，1inch 份额下降。,,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3119,0.0,0.0,0.0,0.0
101,Vercel 内部基础设施遭攻击，部分客户数据受影响 Vercel 证实其内部基础设施遭到攻击，攻击者声称以 200 万美元出售内部数据。据 NS3 报道，Vercel 表示仅有少数客户受到影响，服务仍在正常运行。事件源于第三方 AI 工具的 Google Workspace OAuth 应用被广泛入侵。,2026-04-20 05:30:10,30.0,0.0,30.0,low,low,True,"[""基础设施 / 协议层异常风险""]",,基础设施 / 协议层异常风险,无明显风险,False,新闻涉及Vercel基础设施遭攻击，可能影响其客户数据，但未直接关联加密货币市场或项目，风险有限。,0.8,Vercel内部基础设施遭攻击，少数客户数据受影响，服务正常运行。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,RaveDAO 的 RAVE 暴涨 1415%，市值排名跃升至第 16 位 RaveDAO 的 RAVE 在过去一周内暴涨 1415%，市值排名跃升至整体加密货币市场的第 16 位。据 NS3 报道，该代币在四天前进入前 30 名，目前交易价格为 24.46 美元。,2026-04-18 08:33:39,30.0,0.0,30.0,low,low,True,"[""异常行情波动风险""]",,异常行情波动风险,无明显风险,False,代币在短时间内暴涨1415%，可能引发市场操纵或后续回调风险，但新闻未明确提及负面事件。,0.7,RAVE代币一周内暴涨1415%，市值排名升至第16位。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,跨链协议 Symbiosis 停止支持 Polygon zkEVM 网络 Foresight News 消息，跨链协议 Symbiosis 将于 5 月 16 日起不再支持 Polygon zkEVM 网络上的跨链交换。据 Foresight News 报道，Symbiosis 提示在该网络持有流动性的用户需在网络完全关闭前撤出资金，流动性提取功能将保持可用直至该网络被完全禁用。,2026-04-13 17:13:39,30.0,0.0,30.0,low,low,True,"[""基础设施 / 协议层异常风险""]",,基础设施 / 协议层异常风险,无明显风险,False,跨链协议停止支持特定网络，可能导致用户资金不便或流动性减少，但提供了撤资时间窗口，风险相对可控。,0.8,Symbiosis 协议将停止支持 Polygon zkEVM 网络，用户需在关闭前撤出资金。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,美国能源部长：无须进一步释放石油储备 美国能源部长赖特表示，没有必要进一步释放石油储备。据Odaily星球日报报道，委内瑞拉石油产量已增加至 120 万桶/日。俄罗斯石油的制裁豁免不太可能被延长。,2026-04-15 22:24:11,0.0,30.0,30.0,low,low,True,[],监管与法律风险,无明显风险,监管与法律风险,False,新闻内容主要涉及传统能源政策，未提及加密货币相关风险信号。,0.95,美国能源部长表示无需进一步释放石油储备，委内瑞拉石油产量增加，俄罗斯制裁豁免或难延长。,,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
771,Aave 占据 DeFi 市场总锁定价值的 30% 据 NS3 报道，Unfolded 数据显示，Aave 在去中心化金融（DeFi）市场中占据了总锁定价值的 30%。这一比例显示出 Aave 在 DeFi 领域的显著影响力和市场份额。,2026-04-14 20:48:07,0.0,30.0,30.0,low,low,True,[],异常行情波动风险,无明显风险,异常行情波动风险,False,新闻仅报道Aave在DeFi市场中的市场份额数据，未提及任何负面风险信号或事件。,0.95,Aave占据DeFi市场总锁定价值的30%，显示其影响力。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
243,稳定币紧急控制争议加剧，Circle与Tether应对方式对比 在Drift漏洞事件后，围绕稳定币紧急控制的争议加剧，公开报道的损失超过2.7亿美元。据NS3报道，Circle对USDC冻结的法律程序标准受到批评。文章对比了Circle与Tether的应对方式，Tether首席技术官Paolo Ardoino表示，Tether冻结了与Rhea Finance攻击者相关的329万USDT。,2026-04-18 03:22:48,65.0,40.0,25.0,medium,medium,True,"[""链上漏洞 / 攻击风险"", ""稳定币异常风险"", ""监管与法律风险""]",链上漏洞 / 攻击风险|监管与法律风险,链上漏洞 / 攻击风险,监管与法律风险,False,新闻提及Drift漏洞事件导致超过2.7亿美元损失，涉及稳定币紧急控制争议和冻结操作，表明存在黑客攻击和潜在监管风险。,0.85,Drift漏洞损失超2.7亿美元，Circle和Tether应对稳定币紧急控制争议。,,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,RAVE代币暴涨近80倍，背后操纵风险引关注 RAVE代币在7天内暴涨近80倍，引发市场关注。据PANews报道，背后可能存在90%筹码垄断与链上操纵的风险。山寨币市场操纵陷阱频现，投资者需警惕FOMO情绪与空头猎杀策略。,2026-04-16 19:34:04,65.0,40.0,25.0,medium,medium,True,"[""诈骗 / 跑路 / Rug Pull 风险"", ""异常行情波动风险""]",监管与法律风险,诈骗 / 跑路 / Rug Pull 风险,监管与法律风险,False,新闻指出RAVE代币暴涨近80倍，可能存在90%筹码垄断与链上操纵风险，这属于典型的市场操纵和诈骗风险，容易导致投资者损失。,0.85,RAVE代币7天内暴涨80倍，被指存在筹码垄断和操纵风险。,,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"比特币期权市场本周五将迎来约79亿美元集中到期 比特币期权市场将于本周五迎来约79亿美元规模的集中到期。据 BlockBeats 报道，其中约3.95亿美元看涨期权集中在7.5万美元执行价附近。

当前资金费率转为负值，反映市场整体偏空布局；若价格持续站稳该关键水平上方，潜在空头挤压风险或将加剧。",2026-04-20 18:53:37,35.0,10.0,25.0,low,low,True,"[""爆仓 / 清算风险"", ""异常行情波动风险""]",,爆仓 / 清算风险,无明显风险,False,新闻提到比特币期权大规模到期和负资金费率，可能引发价格波动和空头挤压，但未发生实际负面事件，风险较低。,0.7,比特币期权市场本周五有79亿美元到期，资金费率转负，可能加剧空头挤压风险。,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
